      3314.61      151.242
      3315.05      151.181
      3315.49      151.119
      3315.93      151.058
      3316.37      150.997
      3316.81      150.936
      3317.25      150.875
      3317.69      150.813
      3318.13      150.752
      3318.57      150.691
      3319.01      150.630
      3319.45      150.569
      3319.89      150.508
      3320.33      150.447
      3320.77      150.386
      3321.21      150.325
      3321.65      150.264
      3322.09      150.203
      3322.53      150.142
      3322.97      150.081
      3323.41      150.020
      3323.85      149.959
      3324.29      149.898
      3324.73      149.837
      3325.17      149.776
      3325.61      149.715
      3326.05      149.654
      3326.49      149.593
      3326.93      149.533
      3327.37      149.472
      3327.81      149.411
      3328.25      149.350
      3328.69      149.289
      3329.13      149.229
      3329.57      149.168
      3330.01      149.107
      3330.45      149.047
      3330.89      148.988
      3331.33      148.930
      3331.77      148.871
      3332.21      148.812
      3332.65      148.753
      3333.09      148.695
      3333.53      148.636
      3333.97      148.577
      3334.41      148.519
      3334.85      148.460
      3335.29      148.401
      3335.73      148.343
      3336.17      148.284
      3336.61      148.226
      3337.05      148.167
      3337.49      148.108
      3337.93      148.050
      3338.37      147.991
      3338.81      147.933
      3339.25      147.874
      3339.69      147.816
      3340.13      147.757
      3340.57      147.699
      3341.01      147.641
      3341.45      147.582
      3341.89      147.524
      3342.33      147.465
      3342.77      147.407
      3343.21      147.349
      3343.65      147.290
      3344.09      147.232
      3344.53      147.174
      3344.97      147.115
      3345.41      147.057
      3345.85      146.999
      3346.29      146.941
      3346.73      146.882
      3347.17      146.824
      3347.61      146.766
      3348.05      146.708
      3348.49      146.650
      3348.93      146.591
      3349.37      146.533
      3349.81      146.475
      3350.25      146.417
      3350.69      146.359
      3351.13      146.301
      3351.57      146.243
      3352.01      146.185
      3352.45      146.127
      3352.89      146.069
      3353.33      146.011
      3353.77      145.953
      3354.21      145.895
      3354.65      145.837
      3355.09      145.779
      3355.53      145.721
      3355.97      145.663
      3356.41      145.605
      3356.85      145.547
      3357.29      145.489
      3357.73      145.431
      3358.17      145.374
      3358.61      145.316
      3359.05      145.258
      3359.49      145.200
      3359.93      145.142
      3360.37      145.085
      3360.81      145.027
      3361.25      144.969
      3361.69      144.911
      3362.13      144.854
      3362.57      144.796
      3363.01      144.738
      3363.45      144.681
      3363.89      144.623
      3364.33      144.566
      3364.77      144.508
      3365.21      144.450
      3365.65      144.393
      3366.09      144.335
      3366.53      144.278
      3366.97      144.220
      3367.41      144.163
      3367.85      144.105
      3368.29      144.048
      3368.73      143.990
      3369.17      143.933
      3369.61      143.875
      3370.05      143.818
      3370.49      143.760
      3370.93      143.703
      3371.37      143.646
      3371.81      143.588
      3372.25      143.531
      3372.69      143.473
      3373.13      143.416
      3373.57      143.359
      3374.01      143.301
      3374.45      143.244
      3374.89      143.187
      3375.33      143.130
      3375.77      143.072
      3376.21      143.015
      3376.65      142.958
      3377.09      142.901
      3377.53      142.844
      3377.97      142.787
      3378.41      142.729
      3378.85      142.672
      3379.29      142.615
      3379.73      142.558
      3380.17      142.501
      3380.61      142.444
      3381.05      142.387
      3381.49      142.330
      3381.93      142.273
      3382.37      142.216
      3382.81      142.159
      3383.25      142.102
      3383.69      142.045
      3384.13      141.988
      3384.57      141.933
      3385.01      141.877
      3385.45      141.822
      3385.89      141.767
      3386.33      141.712
      3386.77      141.657
      3387.21      141.602
      3387.65      141.547
      3388.09      141.492
      3388.53      141.437
      3388.97      141.381
      3389.41      141.326
      3389.85      141.271
      3390.29      141.216
      3390.73      141.161
      3391.17      141.106
      3391.61      141.052
      3392.05      140.997
      3392.49      140.942
      3392.93      140.887
      3393.37      140.832
      3393.81      140.777
      3394.25      140.722
      3394.69      140.667
      3395.13      140.612
      3395.57      140.558
      3396.01      140.503
      3396.45      140.448
      3396.89      140.393
      3397.33      140.338
      3397.77      140.284
      3398.21      140.229
      3398.65      140.174
      3399.09      140.120
      3399.53      140.065
      3399.97      140.010
      3400.41      139.955
      3400.85      139.901
      3401.29      139.846
      3401.73      139.792
      3402.17      139.737
      3402.61      139.682
      3403.05      139.628
      3403.49      139.573
      3403.93      139.519
      3404.37      139.464
      3404.81      139.410
      3405.25      139.355
      3405.69      139.300
      3406.13      139.246
      3406.57      139.192
      3407.01      139.137
      3407.45      139.083
      3407.89      139.028
      3408.33      138.974
      3408.77      138.919
      3409.21      138.865
      3409.65      138.811
      3410.09      138.756
      3410.53      138.702
      3410.97      138.648
      3411.41      138.593
      3411.85      138.539
      3412.29      138.485
      3412.73      138.430
      3413.17      138.376
      3413.61      138.322
      3414.05      138.268
      3414.49      138.213
      3414.93      138.159
      3415.37      138.105
      3415.81      138.051
      3416.25      137.997
      3416.69      137.943
      3417.13      137.888
      3417.57      137.834
      3418.01      137.780
      3418.45      137.726
      3418.89      137.672
      3419.33      137.618
      3419.77      137.564
      3420.21      137.510
      3420.65      137.456
      3421.09      137.402
      3421.53      137.348
      3421.97      137.294
      3422.41      137.240
      3422.85      137.186
      3423.29      137.132
      3423.73      137.078
      3424.17      137.024
      3424.61      136.970
      3425.05      136.916
      3425.49      136.862
      3425.93      136.809
      3426.37      136.755
      3426.81      136.701
      3427.25      136.647
      3427.69      136.593
      3428.13      136.539
      3428.57      136.486
      3429.01      136.432
      3429.45      136.378
      3429.89      136.324
      3430.33      136.271
      3430.77      136.217
      3431.21      136.163
      3431.65      136.110
      3432.09      136.056
      3432.53      136.002
      3432.97      135.949
      3433.41      135.895
      3433.85      135.841
      3434.29      135.788
      3434.73      135.734
      3435.17      135.681
      3435.61      135.627
      3436.05      135.574
      3436.49      135.520
      3436.93      135.467
      3437.37      135.413
      3437.81      135.360
      3438.25      135.306
      3438.69      135.253
      3439.13      135.200
      3439.57      135.148
      3440.01      135.097
      3440.45      135.045
      3440.89      134.993
      3441.33      134.941
      3441.77      134.890
      3442.21      134.838
      3442.65      134.786
      3443.09      134.735
      3443.53      134.683
      3443.97      134.631
      3444.41      134.580
      3444.85      134.528
      3445.29      134.477
      3445.73      134.425
      3446.17      134.373
      3446.61      134.322
      3447.05      134.270
      3447.49      134.219
      3447.93      134.167
      3448.37      134.116
      3448.81      134.064
      3449.25      134.013
      3449.69      133.961
      3450.13      133.910
      3450.57      133.858
      3451.01      133.807
      3451.45      133.756
      3451.89      133.704
      3452.33      133.653
      3452.77      133.601
      3453.21      133.550
      3453.65      133.499
      3454.09      133.447
      3454.53      133.396
      3454.97      133.345
      3455.41      133.293
      3455.85      133.242
      3456.29      133.191
      3456.73      133.140
      3457.17      133.088
      3457.61      133.037
      3458.05      132.986
      3458.49      132.935
      3458.93      132.884
      3459.37      132.832
      3459.81      132.781
      3460.25      132.730
      3460.69      132.679
      3461.13      132.628
      3461.57      132.577
      3462.01      132.526
      3462.45      132.474
      3462.89      132.423
      3463.33      132.372
      3463.77      132.321
      3464.21      132.270
      3464.65      132.219
      3465.09      132.168
      3465.53      132.117
      3465.97      132.066
      3466.41      132.015
      3466.85      131.964
      3467.29      131.913
      3467.73      131.862
      3468.17      131.811
      3468.61      131.761
      3469.05      131.710
      3469.49      131.659
      3469.93      131.608
      3470.37      131.557
      3470.81      131.506
      3471.25      131.455
      3471.69      131.405
      3472.13      131.354
      3472.57      131.303
      3473.01      131.252
      3473.45      131.201
      3473.89      131.151
      3474.33      131.100
      3474.77      131.049
      3475.21      130.998
      3475.65      130.948
      3476.09      130.897
      3476.53      130.846
      3476.97      130.796
      3477.41      130.745
      3477.85      130.694
      3478.29      130.644
      3478.73      130.593
      3479.17      130.543
      3479.61      130.492
      3480.05      130.441
      3480.49      130.391
      3480.93      130.340
      3481.37      130.290
      3481.81      130.239
      3482.25      130.189
      3482.69      130.138
      3483.13      130.088
      3483.57      130.037
      3484.01      129.987
      3484.45      129.936
      3484.89      129.886
      3485.33      129.836
      3485.77      129.785
      3486.21      129.735
      3486.65      129.684
      3487.09      129.634
      3487.53      129.584
      3487.97      129.533
      3488.41      129.483
      3488.85      129.433
      3489.29      129.382
      3489.73      129.332
      3490.17      129.282
      3490.61      129.232
      3491.05      129.181
      3491.49      129.131
      3491.93      129.081
      3492.37      129.031
      3492.81      128.980
      3493.25      128.930
      3493.69      128.880
      3494.13      128.830
      3494.57      128.780
      3495.01      128.731
      3495.45      128.683
      3495.89      128.634
      3496.33      128.586
      3496.77      128.537
      3497.21      128.489
      3497.65      128.440
      3498.09      128.392
      3498.53      128.343
      3498.97      128.295
      3499.41      128.246
      3499.85      128.198
      3500.29      128.149
      3500.73      128.101
      3501.17      128.052
      3501.61      128.004
      3502.05      127.956
      3502.49      127.907
      3502.93      127.859
      3503.37      127.811
